x,y,dx,dy,t
90,270,0.0,0.0,94.45
94,266,4.0,-4.0,94.46000000000001
94,266,0.0,0.0,94.47
96,264,2.0,-2.0,94.48
100,260,4.0,-4.0,94.49
100,260,0.0,0.0,94.5
104,256,4.0,-4.0,94.51
104,256,0.0,0.0,94.52
106,254,2.0,-2.0,94.53
110,250,4.0,-4.0,94.54
110,250,0.0,0.0,94.55
114,246,4.0,-4.0,94.56
114,246,0.0,0.0,94.57000000000001
116,244,2.0,-2.0,94.58
120,240,4.0,-4.0,94.59
120,240,0.0,0.0,94.60000000000001
124,236,4.0,-4.0,94.61
124,236,0.0,0.0,94.62
126,234,2.0,-2.0,94.63
130,230,4.0,-4.0,94.64
130,230,0.0,0.0,94.65
134,226,4.0,-4.0,94.66
134,226,0.0,0.0,94.67
138,222,4.0,-4.0,94.68
140,220,2.0,-2.0,94.69
140,220,0.0,0.0,94.7
144,216,4.0,-4.0,94.71000000000001
144,216,0.0,0.0,94.72
148,212,4.0,-4.0,94.73
150,210,2.0,-2.0,94.74
150,210,0.0,0.0,94.75
154,206,4.0,-4.0,94.76
154,206,0.0,0.0,94.77
158,202,4.0,-4.0,94.78
160,200,2.0,-2.0,94.79
160,200,0.0,0.0,94.8
164,196,4.0,-4.0,94.81
164,196,0.0,0.0,94.82000000000001
166,194,2.0,-2.0,94.83
170,190,4.0,-4.0,94.84
170,190,0.0,0.0,94.85000000000001
174,186,4.0,-4.0,94.86
174,186,0.0,0.0,94.87
178,182,4.0,-4.0,94.88
180,180,2.0,-2.0,94.89
180,180,0.0,0.0,94.9
184,176,4.0,-4.0,94.91
184,176,0.0,0.0,94.92
188,172,4.0,-4.0,94.93
190,170,2.0,-2.0,94.94
190,170,0.0,0.0,94.95
194,166,4.0,-4.0,94.96000000000001
194,166,0.0,0.0,94.97
198,162,4.0,-4.0,94.98
200,160,2.0,-2.0,94.99
200,160,0.0,0.0,95.0
204,156,4.0,-4.0,95.01
204,156,0.0,0.0,95.02
206,154,2.0,-2.0,95.03
210,150,4.0,-4.0,95.04
210,150,0.0,0.0,95.05
214,146,4.0,-4.0,95.06
214,146,0.0,0.0,95.07000000000001
218,142,4.0,-4.0,95.08
220,140,2.0,-2.0,95.09
220,140,0.0,0.0,95.10000000000001
224,136,4.0,-4.0,95.11
224,136,0.0,0.0,95.12
228,132,4.0,-4.0,95.13
230,130,2.0,-2.0,95.14
230,130,0.0,0.0,95.15
234,126,4.0,-4.0,95.16
234,126,0.0,0.0,95.17
236,124,2.0,-2.0,95.18
240,120,4.0,-4.0,95.19
240,120,0.0,0.0,95.2
244,116,4.0,-4.0,95.21000000000001
246,114,2.0,-2.0,95.22
246,114,0.0,0.0,95.23
250,110,4.0,-4.0,95.24
250,110,0.0,0.0,95.25
254,106,4.0,-4.0,95.26
254,106,0.0,0.0,95.27
258,102,4.0,-4.0,95.28
260,100,2.0,-2.0,95.29
260,100,0.0,0.0,95.3
264,96,4.0,-4.0,95.31
264,96,0.0,0.0,95.32000000000001
268,92,4.0,-4.0,95.33
270,90,2.0,-2.0,95.34
270,90,0.0,0.0,95.35000000000001
274,86,4.0,-4.0,95.36
274,86,0.0,0.0,95.37
276,84,2.0,-2.0,95.38
280,80,4.0,-4.0,95.39
280,80,0.0,0.0,95.4
284,76,4.0,-4.0,95.41
284,76,0.0,0.0,95.42
288,72,4.0,-4.0,95.43
290,70,2.0,-2.0,95.44
290,70,0.0,0.0,95.45
294,66,4.0,-4.0,95.46000000000001
296,64,2.0,-2.0,95.47
296,64,0.0,0.0,95.48
300,60,4.0,-4.0,95.49
300,60,0.0,0.0,95.5
304,56,4.0,-4.0,95.51
304,56,0.0,0.0,95.52
308,52,4.0,-4.0,95.53
310,50,2.0,-2.0,95.54
310,50,0.0,0.0,95.55
314,46,4.0,-4.0,95.56
314,46,0.0,0.0,95.57000000000001
316,44,2.0,-2.0,95.58
320,40,4.0,-4.0,95.59
320,40,0.0,0.0,95.60000000000001
324,36,4.0,-4.0,95.61
324,36,0.0,0.0,95.62
326,34,2.0,-2.0,95.63
330,30,4.0,-4.0,95.64
330,30,0.0,0.0,95.65
334,26,4.0,-4.0,95.66
334,26,0.0,0.0,95.67
338,22,4.0,-4.0,95.68
340,20,2.0,-2.0,95.69
340,20,0.0,0.0,95.7
344,16,4.0,-4.0,95.71000000000001
344,16,0.0,0.0,95.72
348,12,4.0,-4.0,95.73
350,10,2.0,-2.0,95.74000000000001
350,10,0.0,0.0,95.75
354,6,4.0,-4.0,95.76
354,6,0.0,0.0,95.77
358,2,4.0,-4.0,95.78
360,0,2.0,-2.0,95.79
360,0,0.0,0.0,95.8
364,4,4.0,4.0,95.81
364,4,0.0,0.0,95.82000000000001
368,8,4.0,4.0,95.83
370,10,2.0,2.0,95.84
370,10,0.0,0.0,95.85000000000001
374,14,4.0,4.0,95.86
374,14,0.0,0.0,95.87
378,18,4.0,4.0,95.88
380,20,2.0,2.0,95.89
380,20,0.0,0.0,95.9
384,24,4.0,4.0,95.91
384,24,0.0,0.0,95.92
386,26,2.0,2.0,95.93
390,30,4.0,4.0,95.94
390,30,0.0,0.0,95.95
394,34,4.0,4.0,95.96000000000001
394,34,0.0,0.0,95.97
398,38,4.0,4.0,95.98
400,40,2.0,2.0,95.99000000000001
400,40,0.0,0.0,96.0
404,44,4.0,4.0,96.01
404,44,0.0,0.0,96.02
406,46,2.0,2.0,96.03
410,50,4.0,4.0,96.04
410,50,0.0,0.0,96.05
414,54,4.0,4.0,96.06
414,54,0.0,0.0,96.07000000000001
418,58,4.0,4.0,96.08
420,60,2.0,2.0,96.09
420,60,0.0,0.0,96.10000000000001
424,64,4.0,4.0,96.11
424,64,0.0,0.0,96.12
426,66,2.0,2.0,96.13
430,70,4.0,4.0,96.14
430,70,0.0,0.0,96.15
434,74,4.0,4.0,96.16
434,74,0.0,0.0,96.17
436,76,2.0,2.0,96.18
440,80,4.0,4.0,96.19
440,80,0.0,0.0,96.2
444,84,4.0,4.0,96.21000000000001
444,84,0.0,0.0,96.22
446,86,2.0,2.0,96.23
450,90,4.0,4.0,96.24000000000001
450,90,0.0,0.0,96.25
454,94,4.0,4.0,96.26
454,94,0.0,0.0,96.27
458,98,4.0,4.0,96.28
460,100,2.0,2.0,96.29
460,100,0.0,0.0,96.3
464,104,4.0,4.0,96.31
464,104,0.0,0.0,96.32000000000001
468,108,4.0,4.0,96.33
470,110,2.0,2.0,96.34
470,110,0.0,0.0,96.35000000000001
474,114,4.0,4.0,96.36
474,114,0.0,0.0,96.37
478,118,4.0,4.0,96.38
480,120,2.0,2.0,96.39
480,120,0.0,0.0,96.4
484,124,4.0,4.0,96.41
484,124,0.0,0.0,96.42
486,126,2.0,2.0,96.43
490,130,4.0,4.0,96.44
490,130,0.0,0.0,96.45
494,134,4.0,4.0,96.46000000000001
494,134,0.0,0.0,96.47
498,138,4.0,4.0,96.48
500,140,2.0,2.0,96.49000000000001
500,140,0.0,0.0,96.5
504,144,4.0,4.0,96.51
504,144,0.0,0.0,96.52
508,148,4.0,4.0,96.53
510,150,2.0,2.0,96.54
510,150,0.0,0.0,96.55
514,154,4.0,4.0,96.56
514,154,0.0,0.0,96.57000000000001
518,158,4.0,4.0,96.58
520,160,2.0,2.0,96.59
520,160,0.0,0.0,96.60000000000001
524,164,4.0,4.0,96.61
524,164,0.0,0.0,96.62
528,168,4.0,4.0,96.63
530,170,2.0,2.0,96.64
530,170,0.0,0.0,96.65
534,174,4.0,4.0,96.66
536,176,2.0,2.0,96.67
536,176,0.0,0.0,96.68
540,180,4.0,4.0,96.69
540,180,0.0,0.0,96.7
544,184,4.0,4.0,96.71000000000001
544,184,0.0,0.0,96.72
548,188,4.0,4.0,96.73
550,190,2.0,2.0,96.74000000000001
550,190,0.0,0.0,96.75
554,194,4.0,4.0,96.76
554,194,0.0,0.0,96.77
558,198,4.0,4.0,96.78
560,200,2.0,2.0,96.79
560,200,0.0,0.0,96.8
564,204,4.0,4.0,96.81
564,204,0.0,0.0,96.82000000000001
566,206,2.0,2.0,96.83
570,210,4.0,4.0,96.84
570,210,0.0,0.0,96.85000000000001
574,214,4.0,4.0,96.86
574,214,0.0,0.0,96.87
578,218,4.0,4.0,96.88
580,220,2.0,2.0,96.89
580,220,0.0,0.0,96.9
584,224,4.0,4.0,96.91
584,224,0.0,0.0,96.92
588,228,4.0,4.0,96.93
590,230,2.0,2.0,96.94
590,230,0.0,0.0,96.95
590,234,0.0,4.0,96.96000000000001
590,234,0.0,0.0,96.97
586,238,-4.0,4.0,96.98
584,240,-2.0,2.0,96.99000000000001
584,240,0.0,0.0,97.0
580,244,-4.0,4.0,97.01
580,244,0.0,0.0,97.02
576,248,-4.0,4.0,97.03
574,250,-2.0,2.0,97.04
574,250,0.0,0.0,97.05
570,254,-4.0,4.0,97.06
570,254,0.0,0.0,97.07000000000001
566,258,-4.0,4.0,97.08
564,260,-2.0,2.0,97.09
564,260,0.0,0.0,97.10000000000001
560,264,-4.0,4.0,97.11
560,264,0.0,0.0,97.12
556,268,-4.0,4.0,97.13
554,270,-2.0,2.0,97.14
554,270,0.0,0.0,97.15
550,274,-4.0,4.0,97.16
550,274,0.0,0.0,97.17
546,278,-4.0,4.0,97.18
544,280,-2.0,2.0,97.19
544,280,0.0,0.0,97.2
540,284,-4.0,4.0,97.21000000000001
540,284,0.0,0.0,97.22
536,288,-4.0,4.0,97.23
534,290,-2.0,2.0,97.24000000000001
534,290,0.0,0.0,97.25
530,294,-4.0,4.0,97.26
530,294,0.0,0.0,97.27
528,296,-2.0,2.0,97.28
524,300,-4.0,4.0,97.29
524,300,0.0,0.0,97.3
520,304,-4.0,4.0,97.31
520,304,0.0,0.0,97.32000000000001
516,308,-4.0,4.0,97.33
514,310,-2.0,2.0,97.34
514,310,0.0,0.0,97.35000000000001
510,314,-4.0,4.0,97.36
510,314,0.0,0.0,97.37
506,318,-4.0,4.0,97.38
504,320,-2.0,2.0,97.39
504,320,0.0,0.0,97.4
500,324,-4.0,4.0,97.41
500,324,0.0,0.0,97.42
498,326,-2.0,2.0,97.43
494,330,-4.0,4.0,97.44
494,330,0.0,0.0,97.45
490,334,-4.0,4.0,97.46000000000001
490,334,0.0,0.0,97.47
486,338,-4.0,4.0,97.48
484,340,-2.0,2.0,97.49000000000001
484,340,0.0,0.0,97.5
480,344,-4.0,4.0,97.51
480,344,0.0,0.0,97.52
476,348,-4.0,4.0,97.53
474,350,-2.0,2.0,97.54
474,350,0.0,0.0,97.55
470,354,-4.0,4.0,97.56
470,354,0.0,0.0,97.57000000000001
466,358,-4.0,4.0,97.58
464,360,-2.0,2.0,97.59
464,360,0.0,0.0,97.60000000000001
460,364,-4.0,4.0,97.61
460,364,0.0,0.0,97.62
458,366,-2.0,2.0,97.63
454,370,-4.0,4.0,97.64
454,370,0.0,0.0,97.65
450,374,-4.0,4.0,97.66
450,374,0.0,0.0,97.67
446,378,-4.0,4.0,97.68
444,380,-2.0,2.0,97.69
444,380,0.0,0.0,97.7
440,384,-4.0,4.0,97.71000000000001
440,384,0.0,0.0,97.72
436,388,-4.0,4.0,97.73
434,390,-2.0,2.0,97.74000000000001
434,390,0.0,0.0,97.75
430,394,-4.0,4.0,97.76
430,394,0.0,0.0,97.77
426,398,-4.0,4.0,97.78
424,400,-2.0,2.0,97.79
424,400,0.0,0.0,97.8
420,404,-4.0,4.0,97.81
420,404,0.0,0.0,97.82000000000001
418,406,-2.0,2.0,97.83
414,410,-4.0,4.0,97.84
414,410,0.0,0.0,97.85000000000001
410,414,-4.0,4.0,97.86
410,414,0.0,0.0,97.87
406,418,-4.0,4.0,97.88
404,420,-2.0,2.0,97.89
404,420,0.0,0.0,97.9
400,424,-4.0,4.0,97.91
400,424,0.0,0.0,97.92
396,428,-4.0,4.0,97.93
394,430,-2.0,2.0,97.94
394,430,0.0,0.0,97.95
390,434,-4.0,4.0,97.96000000000001
390,434,0.0,0.0,97.97
386,438,-4.0,4.0,97.98
384,440,-2.0,2.0,97.99000000000001
384,440,0.0,0.0,98.0
380,444,-4.0,4.0,98.01
380,444,0.0,0.0,98.02
376,448,-4.0,4.0,98.03
374,450,-2.0,2.0,98.04
374,450,0.0,0.0,98.05
370,454,-4.0,4.0,98.06
370,454,0.0,0.0,98.07000000000001
366,458,-4.0,4.0,98.08
364,460,-2.0,2.0,98.09
364,460,0.0,0.0,98.10000000000001
360,464,-4.0,4.0,98.11
360,464,0.0,0.0,98.12
358,466,-2.0,2.0,98.13
354,470,-4.0,4.0,98.14
354,470,0.0,0.0,98.15
350,474,-4.0,4.0,98.16
350,474,0.0,0.0,98.17
346,478,-4.0,4.0,98.18
344,480,-2.0,2.0,98.19
344,480,0.0,0.0,98.2
340,484,-4.0,4.0,98.21000000000001
340,484,0.0,0.0,98.22
336,488,-4.0,4.0,98.23
334,490,-2.0,2.0,98.24000000000001
334,490,0.0,0.0,98.25
330,494,-4.0,4.0,98.26
330,494,0.0,0.0,98.27
326,498,-4.0,4.0,98.28
324,500,-2.0,2.0,98.29
324,500,0.0,0.0,98.3
320,504,-4.0,4.0,98.31
320,504,0.0,0.0,98.32000000000001
318,506,-2.0,2.0,98.33
314,510,-4.0,4.0,98.34
314,510,0.0,0.0,98.35000000000001
310,514,-4.0,4.0,98.36
310,514,0.0,0.0,98.37
306,518,-4.0,4.0,98.38
304,520,-2.0,2.0,98.39
304,520,0.0,0.0,98.4
300,524,-4.0,4.0,98.41
300,524,0.0,0.0,98.42
298,526,-2.0,2.0,98.43
294,530,-4.0,4.0,98.44
294,530,0.0,0.0,98.45
290,534,-4.0,4.0,98.46000000000001
290,534,0.0,0.0,98.47
286,538,-4.0,4.0,98.48
284,540,-2.0,2.0,98.49000000000001
284,540,0.0,0.0,98.5
280,544,-4.0,4.0,98.51
280,544,0.0,0.0,98.52
276,548,-4.0,4.0,98.53
274,550,-2.0,2.0,98.54
274,550,0.0,0.0,98.55
270,554,-4.0,4.0,98.56
270,554,0.0,0.0,98.57000000000001
266,558,-4.0,4.0,98.58
264,560,-2.0,2.0,98.59
264,560,0.0,0.0,98.60000000000001
260,564,-4.0,4.0,98.61
260,564,0.0,0.0,98.62
258,566,-2.0,2.0,98.63
254,570,-4.0,4.0,98.64
254,570,0.0,0.0,98.65
250,574,-4.0,4.0,98.66
250,574,0.0,0.0,98.67
248,576,-2.0,2.0,98.68
244,580,-4.0,4.0,98.69
244,580,0.0,0.0,98.7
240,584,-4.0,4.0,98.71000000000001
240,584,0.0,0.0,98.72
236,588,-4.0,4.0,98.73
234,590,-2.0,2.0,98.74000000000001
234,590,0.0,0.0,98.75
230,594,-4.0,4.0,98.76
230,594,0.0,0.0,98.77
226,598,-4.0,4.0,98.78
224,600,-2.0,2.0,98.79
224,600,0.0,0.0,98.8
220,604,-4.0,4.0,98.81
220,604,0.0,0.0,98.82000000000001
216,608,-4.0,4.0,98.83
214,610,-2.0,2.0,98.84
214,610,0.0,0.0,98.85000000000001
210,614,-4.0,4.0,98.86
210,614,0.0,0.0,98.87
206,618,-4.0,4.0,98.88
204,620,-2.0,2.0,98.89
204,620,0.0,0.0,98.9
200,624,-4.0,4.0,98.91
200,624,0.0,0.0,98.92
196,628,-4.0,4.0,98.93
194,630,-2.0,2.0,98.94
194,630,0.0,0.0,98.95
190,634,-4.0,4.0,98.96000000000001
190,634,0.0,0.0,98.97
186,630,-4.0,-4.0,98.98
184,628,-2.0,-2.0,98.99000000000001
184,628,0.0,0.0,99.0
180,624,-4.0,-4.0,99.01
180,624,0.0,0.0,99.02
176,620,-4.0,-4.0,99.03
174,618,-2.0,-2.0,99.04
174,618,0.0,0.0,99.05
170,614,-4.0,-4.0,99.06
170,614,0.0,0.0,99.07000000000001
166,610,-4.0,-4.0,99.08
164,608,-2.0,-2.0,99.09
164,608,0.0,0.0,99.10000000000001
160,604,-4.0,-4.0,99.11
160,604,0.0,0.0,99.12
156,600,-4.0,-4.0,99.13
154,598,-2.0,-2.0,99.14
154,598,0.0,0.0,99.15
150,594,-4.0,-4.0,99.16
150,594,0.0,0.0,99.17
146,590,-4.0,-4.0,99.18
144,588,-2.0,-2.0,99.19
144,588,0.0,0.0,99.2
140,584,-4.0,-4.0,99.21000000000001
140,584,0.0,0.0,99.22
136,580,-4.0,-4.0,99.23
134,578,-2.0,-2.0,99.24000000000001
134,578,0.0,0.0,99.25
130,574,-4.0,-4.0,99.26
130,574,0.0,0.0,99.27
126,570,-4.0,-4.0,99.28
124,568,-2.0,-2.0,99.29
124,568,0.0,0.0,99.3
120,564,-4.0,-4.0,99.31
120,564,0.0,0.0,99.32000000000001
118,562,-2.0,-2.0,99.33
114,558,-4.0,-4.0,99.34
114,558,0.0,0.0,99.35000000000001
110,554,-4.0,-4.0,99.36
110,554,0.0,0.0,99.37
106,550,-4.0,-4.0,99.38
104,548,-2.0,-2.0,99.39
104,548,0.0,0.0,99.4
100,544,-4.0,-4.0,99.41
100,544,0.0,0.0,99.42
96,540,-4.0,-4.0,99.43
94,538,-2.0,-2.0,99.44
94,538,0.0,0.0,99.45
90,534,-4.0,-4.0,99.46000000000001
90,534,0.0,0.0,99.47
86,530,-4.0,-4.0,99.48
84,528,-2.0,-2.0,99.49000000000001
84,528,0.0,0.0,99.5
80,524,-4.0,-4.0,99.51
80,524,0.0,0.0,99.52
76,520,-4.0,-4.0,99.53
74,518,-2.0,-2.0,99.54
74,518,0.0,0.0,99.55
70,514,-4.0,-4.0,99.56
70,514,0.0,0.0,99.57000000000001
66,510,-4.0,-4.0,99.58
64,508,-2.0,-2.0,99.59
64,508,0.0,0.0,99.60000000000001
60,504,-4.0,-4.0,99.61
60,504,0.0,0.0,99.62
56,500,-4.0,-4.0,99.63
54,498,-2.0,-2.0,99.64
54,498,0.0,0.0,99.65
50,494,-4.0,-4.0,99.66
50,494,0.0,0.0,99.67
46,490,-4.0,-4.0,99.68
44,488,-2.0,-2.0,99.69
44,488,0.0,0.0,99.7
40,484,-4.0,-4.0,99.71000000000001
40,484,0.0,0.0,99.72
36,480,-4.0,-4.0,99.73
34,478,-2.0,-2.0,99.74000000000001
34,478,0.0,0.0,99.75
30,474,-4.0,-4.0,99.76
30,474,0.0,0.0,99.77
26,470,-4.0,-4.0,99.78
24,468,-2.0,-2.0,99.79
24,468,0.0,0.0,99.8
20,464,-4.0,-4.0,99.81
20,464,0.0,0.0,99.82000000000001
16,460,-4.0,-4.0,99.83
14,458,-2.0,-2.0,99.84
14,458,0.0,0.0,99.85000000000001
10,454,-4.0,-4.0,99.86
10,454,0.0,0.0,99.87
6,450,-4.0,-4.0,99.88
4,448,-2.0,-2.0,99.89
4,448,0.0,0.0,99.9
0,444,-4.0,-4.0,99.91
0,444,0.0,0.0,99.92
4,440,4.0,-4.0,99.93
6,438,2.0,-2.0,99.94
6,438,0.0,0.0,99.95
10,434,4.0,-4.0,99.96000000000001
10,434,0.0,0.0,99.97
14,430,4.0,-4.0,99.98
16,428,2.0,-2.0,99.99000000000001
16,428,0.0,0.0,100.0
20,424,4.0,-4.0,100.01
20,424,0.0,0.0,100.02
24,420,4.0,-4.0,100.03
26,418,2.0,-2.0,100.04
26,418,0.0,0.0,100.05
30,414,4.0,-4.0,100.06
30,414,0.0,0.0,100.07000000000001
34,410,4.0,-4.0,100.08
36,408,2.0,-2.0,100.09
36,408,0.0,0.0,100.10000000000001
40,404,4.0,-4.0,100.11
40,404,0.0,0.0,100.12
44,400,4.0,-4.0,100.13
46,398,2.0,-2.0,100.14
46,398,0.0,0.0,100.15
50,394,4.0,-4.0,100.16
50,394,0.0,0.0,100.17
54,390,4.0,-4.0,100.18
56,388,2.0,-2.0,100.19
56,388,0.0,0.0,100.2
60,384,4.0,-4.0,100.21000000000001
60,384,0.0,0.0,100.22
62,382,2.0,-2.0,100.23
66,378,4.0,-4.0,100.24000000000001
66,378,0.0,0.0,100.25
70,374,4.0,-4.0,100.26
70,374,0.0,0.0,100.27
74,370,4.0,-4.0,100.28
76,368,2.0,-2.0,100.29
76,368,0.0,0.0,100.3
80,364,4.0,-4.0,100.31
80,364,0.0,0.0,100.32000000000001
84,360,4.0,-4.0,100.33
86,358,2.0,-2.0,100.34
86,358,0.0,0.0,100.35000000000001
90,354,4.0,-4.0,100.36
90,354,0.0,0.0,100.37
94,350,4.0,-4.0,100.38
96,348,2.0,-2.0,100.39
96,348,0.0,0.0,100.4
100,344,4.0,-4.0,100.41
100,344,0.0,0.0,100.42
104,340,4.0,-4.0,100.43
106,338,2.0,-2.0,100.44
106,338,0.0,0.0,100.45
110,334,4.0,-4.0,100.46000000000001
110,334,0.0,0.0,100.47
112,332,2.0,-2.0,100.48
116,328,4.0,-4.0,100.49000000000001
116,328,0.0,0.0,100.5
120,324,4.0,-4.0,100.51
120,324,0.0,0.0,100.52
124,320,4.0,-4.0,100.53
126,318,2.0,-2.0,100.54
126,318,0.0,0.0,100.55
130,314,4.0,-4.0,100.56
130,314,0.0,0.0,100.57000000000001
132,312,2.0,-2.0,100.58
136,308,4.0,-4.0,100.59
136,308,0.0,0.0,100.60000000000001
140,304,4.0,-4.0,100.61
140,304,0.0,0.0,100.62
144,300,4.0,-4.0,100.63
146,298,2.0,-2.0,100.64
146,298,0.0,0.0,100.65
150,294,4.0,-4.0,100.66
150,294,0.0,0.0,100.67
152,292,2.0,-2.0,100.68
156,288,4.0,-4.0,100.69
156,288,0.0,0.0,100.7
160,284,4.0,-4.0,100.71000000000001
160,284,0.0,0.0,100.72
164,280,4.0,-4.0,100.73
166,278,2.0,-2.0,100.74000000000001
166,278,0.0,0.0,100.75
170,274,4.0,-4.0,100.76
170,274,0.0,0.0,100.77
174,270,4.0,-4.0,100.78
176,268,2.0,-2.0,100.79
176,268,0.0,0.0,100.8
180,264,4.0,-4.0,100.81
180,264,0.0,0.0,100.82000000000001
182,262,2.0,-2.0,100.83
186,258,4.0,-4.0,100.84
186,258,0.0,0.0,100.85000000000001
190,254,4.0,-4.0,100.86
190,254,0.0,0.0,100.87
194,250,4.0,-4.0,100.88
196,248,2.0,-2.0,100.89
196,248,0.0,0.0,100.9
200,244,4.0,-4.0,100.91
200,244,0.0,0.0,100.92
204,240,4.0,-4.0,100.93
206,238,2.0,-2.0,100.94
206,238,0.0,0.0,100.95
210,234,4.0,-4.0,100.96000000000001
210,234,0.0,0.0,100.97
214,230,4.0,-4.0,100.98
216,228,2.0,-2.0,100.99000000000001
216,228,0.0,0.0,101.0
220,224,4.0,-4.0,101.01
220,224,0.0,0.0,101.02
222,222,2.0,-2.0,101.03
226,218,4.0,-4.0,101.04
226,218,0.0,0.0,101.05
230,214,4.0,-4.0,101.06
230,214,0.0,0.0,101.07000000000001
234,210,4.0,-4.0,101.08
236,208,2.0,-2.0,101.09
236,208,0.0,0.0,101.10000000000001
240,204,4.0,-4.0,101.11
240,204,0.0,0.0,101.12
244,200,4.0,-4.0,101.13
246,198,2.0,-2.0,101.14
246,198,0.0,0.0,101.15
250,194,4.0,-4.0,101.16
250,194,0.0,0.0,101.17
254,190,4.0,-4.0,101.18
256,188,2.0,-2.0,101.19
256,188,0.0,0.0,101.2
260,184,4.0,-4.0,101.21000000000001
260,184,0.0,0.0,101.22
264,180,4.0,-4.0,101.23
266,178,2.0,-2.0,101.24000000000001
266,178,0.0,0.0,101.25
270,174,4.0,-4.0,101.26
270,174,0.0,0.0,101.27
274,170,4.0,-4.0,101.28
276,168,2.0,-2.0,101.29
276,168,0.0,0.0,101.3
280,164,4.0,-4.0,101.31
280,164,0.0,0.0,101.32000000000001
284,160,4.0,-4.0,101.33
286,158,2.0,-2.0,101.34
286,158,0.0,0.0,101.35000000000001
290,154,4.0,-4.0,101.36
290,154,0.0,0.0,101.37
294,150,4.0,-4.0,101.38
296,148,2.0,-2.0,101.39
296,148,0.0,0.0,101.4
300,144,4.0,-4.0,101.41
300,144,0.0,0.0,101.42
304,140,4.0,-4.0,101.43
306,138,2.0,-2.0,101.44
306,138,0.0,0.0,101.45
310,134,4.0,-4.0,101.46000000000001
310,134,0.0,0.0,101.47
314,130,4.0,-4.0,101.48
316,128,2.0,-2.0,101.49000000000001
316,128,0.0,0.0,101.5
320,124,4.0,-4.0,101.51
320,124,0.0,0.0,101.52
324,120,4.0,-4.0,101.53
326,118,2.0,-2.0,101.54
326,118,0.0,0.0,101.55
330,114,4.0,-4.0,101.56
330,114,0.0,0.0,101.57000000000001
334,110,4.0,-4.0,101.58
336,108,2.0,-2.0,101.59
336,108,0.0,0.0,101.60000000000001
340,104,4.0,-4.0,101.61
340,104,0.0,0.0,101.62
342,102,2.0,-2.0,101.63
346,98,4.0,-4.0,101.64
346,98,0.0,0.0,101.65
350,94,4.0,-4.0,101.66
350,94,0.0,0.0,101.67
354,90,4.0,-4.0,101.68
356,88,2.0,-2.0,101.69
356,88,0.0,0.0,101.7
360,84,4.0,-4.0,101.71000000000001
360,84,0.0,0.0,101.72
364,80,4.0,-4.0,101.73
366,78,2.0,-2.0,101.74000000000001
366,78,0.0,0.0,101.75
370,74,4.0,-4.0,101.76
370,74,0.0,0.0,101.77
374,70,4.0,-4.0,101.78
376,68,2.0,-2.0,101.79
376,68,0.0,0.0,101.8
380,64,4.0,-4.0,101.81
380,64,0.0,0.0,101.82000000000001
384,60,4.0,-4.0,101.83
386,58,2.0,-2.0,101.84
386,58,0.0,0.0,101.85000000000001
390,54,4.0,-4.0,101.86
390,54,0.0,0.0,101.87
394,50,4.0,-4.0,101.88
396,48,2.0,-2.0,101.89
396,48,0.0,0.0,101.9
400,44,4.0,-4.0,101.91
400,44,0.0,0.0,101.92
404,40,4.0,-4.0,101.93
406,38,2.0,-2.0,101.94
406,38,0.0,0.0,101.95
410,34,4.0,-4.0,101.96000000000001
410,34,0.0,0.0,101.97
414,30,4.0,-4.0,101.98
416,28,2.0,-2.0,101.99000000000001
416,28,0.0,0.0,102.0
420,24,4.0,-4.0,102.01
420,24,0.0,0.0,102.02
424,20,4.0,-4.0,102.03
426,18,2.0,-2.0,102.04
426,18,0.0,0.0,102.05
430,14,4.0,-4.0,102.06
430,14,0.0,0.0,102.07000000000001
434,10,4.0,-4.0,102.08
436,8,2.0,-2.0,102.09
436,8,0.0,0.0,102.10000000000001
440,4,4.0,-4.0,102.11
440,4,0.0,0.0,102.12
444,0,4.0,-4.0,102.13
446,2,2.0,2.0,102.14
446,2,0.0,0.0,102.15
450,6,4.0,4.0,102.16
452,8,2.0,2.0,102.17
452,8,0.0,0.0,102.18
456,12,4.0,4.0,102.19
456,12,0.0,0.0,102.2
460,16,4.0,4.0,102.21000000000001
460,16,0.0,0.0,102.22
462,18,2.0,2.0,102.23
466,22,4.0,4.0,102.24000000000001
466,22,0.0,0.0,102.25
470,26,4.0,4.0,102.26
470,26,0.0,0.0,102.27
474,30,4.0,4.0,102.28
476,32,2.0,2.0,102.29
476,32,0.0,0.0,102.3
480,36,4.0,4.0,102.31
480,36,0.0,0.0,102.32000000000001
484,40,4.0,4.0,102.33
486,42,2.0,2.0,102.34
486,42,0.0,0.0,102.35000000000001
490,46,4.0,4.0,102.36
490,46,0.0,0.0,102.37
494,50,4.0,4.0,102.38
496,52,2.0,2.0,102.39
496,52,0.0,0.0,102.4
500,56,4.0,4.0,102.41
500,56,0.0,0.0,102.42
502,58,2.0,2.0,102.43
506,62,4.0,4.0,102.44
506,62,0.0,0.0,102.45
510,66,4.0,4.0,102.46000000000001
510,66,0.0,0.0,102.47
514,70,4.0,4.0,102.48
516,72,2.0,2.0,102.49000000000001
516,72,0.0,0.0,102.5
520,76,4.0,4.0,102.51
520,76,0.0,0.0,102.52
524,80,4.0,4.0,102.53
526,82,2.0,2.0,102.54
526,82,0.0,0.0,102.55
530,86,4.0,4.0,102.56
530,86,0.0,0.0,102.57000000000001
534,90,4.0,4.0,102.58
